created_at,id,tweet_url,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,jpg_url,dog_type,dog_stage
12/2015,673352124999274496,https://twitter.com/dog_rates/status/673352124999274496/photo/1,597,1761,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5plgzvnj,12.0,10,,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,golden_retriever,
12/2015,673350198937153538,https://twitter.com/dog_rates/status/673350198937153538/photo/1,229,784,this is bella. she's a genghis flopped canuck. stuck in trash can. 9/10 not to happy about it https://t.co/rmv9eav57u,9.0,10,Bella,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,West_Highland_white_terrier,
12/2015,673345638550134785,https://twitter.com/dog_rates/status/673345638550134785/photo/1,1422,2700,this is gerald. he's a fluffy lil yellow pup. always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/gpskpn8kxs,7.0,10,Gerald,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,Pomeranian,
12/2015,673343217010679808,https://twitter.com/dog_rates/status/673343217010679808/photo/1,289,1038,it's so small ermergerf 11/10 https://t.co/dnubkosiww,11.0,10,,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,Chihuahua,
12/2015,673342308415348736,https://twitter.com/dog_rates/status/673342308415348736/photo/1,649,1362,this is django. he's a skilled assassin pupper. 10/10 https://t.co/w0ytuird1a,10.0,10,Django,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,Chihuahua,pupper
12/2015,673320132811366400,https://twitter.com/dog_rates/status/673320132811366400/photo/1,8705,14441,this is frankie. he's wearing blush. 11/10 really accents the cheek bones https://t.co/ijabmhvidf,11.0,10,Frankie,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,Samoyed,
12/2015,673317986296586240,https://twitter.com/dog_rates/status/673317986296586240/photo/1,293,924,take a moment and appreciate how these two dogs fell asleep. simply magnificent. 10/10 for both https://t.co/jux48bwpng,10.0,10,,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,miniature_pinscher,
12/2015,673295268553605120,https://twitter.com/dog_rates/status/673295268553605120/photo/1,3484,8046,meet eve. she's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that i can't condone) https://t.co/u36hyqiijg,8.0,10,Eve,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,golden_retriever,pupper
12/2015,673270968295534593,https://twitter.com/dog_rates/status/673270968295534593/photo/1,400,1134,this is mac. his dad's probably a lawyer. 11/10 https://t.co/mjc0qpxgum,11.0,10,Mac,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,Shih-Tzu,
12/2015,673240798075449344,https://twitter.com/dog_rates/status/673240798075449344/photo/1,798,1510,magical floating dog here. very calm. always hangs by the pond. rather moist. good listener. 6/10 personally i'd pet https://t.co/1eukoovy49,6.0,10,,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,Airedale,
12/2015,673213039743795200,https://twitter.com/dog_rates/status/673213039743795200/photo/1,929,2410,this is dexter. he just got some big news. 10/10 https://t.co/cbvcue6pfi,10.0,10,Dexter,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,schipperke,
12/2015,672997845381865473,https://twitter.com/dog_rates/status/672997845381865473/photo/1,786,2092,say hello to kenzie. she is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1uhnjrg,12.0,10,Kenzie,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,chow,
12/2015,672995267319328768,https://twitter.com/dog_rates/status/672995267319328768/photo/1,328,1001,this is pumpkin. he can look in two different directions at once. great with a screwdriver. 8/10 https://t.co/odpuqtz2fq,8.0,10,Pumpkin,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,French_bulldog,
12/2015,672988786805112832,https://twitter.com/dog_rates/status/672988786805112832/photo/1,314,1039,this is schnozz. he's had a blurred tail since birth. hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zymcvbxg,10.0,10,Schnozz,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Lakeland_terrier,pupper
12/2015,672980819271634944,https://twitter.com/dog_rates/status/672980819271634944/photo/1,1079,1930,extraordinary dog here. looks large. just a head. no body. rather intrusive. 5/10 would still pet https://t.co/ufhwufa9pu,5.0,10,,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,basset,
12/2015,672975131468300288,https://twitter.com/dog_rates/status/672975131468300288/photo/1,1015,1813,this is chuckles. he is one skeptical pupper. 10/10 stay woke chuckles https://t.co/zlcf0tirw1,10.0,10,Chuckles,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,pug,pupper
12/2015,672968025906282496,https://twitter.com/dog_rates/status/672968025906282496/photo/1,602,1405,this is gustaf. he's a purebred chevy equinox. loves to shred. gnarly lil pup. great with the babes. 11/10 https://t.co/7cbo2emagj,11.0,10,Gustaf,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,toy_poodle,
12/2015,672964561327235073,https://twitter.com/dog_rates/status/672964561327235073/photo/1,701,1530,this is terry. he's a toasty western sriracha. doubles as a table. great for parties. 10/10 would highly recommend https://t.co/1ui7a1zltt,10.0,10,Terry,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,Chihuahua,
12/2015,672877615439593473,https://twitter.com/dog_rates/status/672877615439593473/photo/1,405,1096,this is oscar. he's getting bombarded with the snacks. not sure he's happy about it. 8/10 for oscar https://t.co/djhi7uc2y3,8.0,10,Oscar,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,Chihuahua,
12/2015,672834301050937345,https://twitter.com/dog_rates/status/672834301050937345/photo/1,623,1398,"this is ed. he's not mad, just disappointed. 10/10 https://t.co/bilju0zhln",10.0,10,Ed,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,Pembroke,
12/2015,672640509974827008,https://twitter.com/dog_rates/status/672640509974827008/photo/1,348,1032,this is leonidas. he just got rekt by a snowball. 9/10 doggy down https://t.co/unrmydua9m,9.0,10,Leonidas,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,Chesapeake_Bay_retriever,
12/2015,672622327801233409,https://twitter.com/dog_rates/status/672622327801233409/photo/1,542,1377,this lil pupper is sad because we haven't found kony yet. rt to spread awareness. 12/10 would pet firmly https://t.co/cv7drdcmvq,12.0,10,,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,golden_retriever,pupper
12/2015,672604026190569472,https://twitter.com/dog_rates/status/672604026190569472/photo/1,445,1188,this is a baby rand paul. curls for days. 11/10 would cuddle the hell out of https://t.co/xhxnapayre,11.0,10,,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,toy_poodle,
12/2015,672594978741354496,https://twitter.com/dog_rates/status/672594978741354496/photo/1,661,1411,meet scott. just trying to catch his train to work. doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyxbz35myz,9.0,10,Scott,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Great_Pyrenees,pupper
12/2015,672591762242805761,https://twitter.com/dog_rates/status/672591762242805761/photo/1,367,1014,this is taz. he boxes leaves. 10/10 https://t.co/bwq0iicp0w,10.0,10,Taz,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,kuvasz,
12/2015,672538107540070400,https://twitter.com/dog_rates/status/672538107540070400/photo/1,404,1089,meet darby. he's a fiscal tutankhamen waxbeard. really likes steak. 7/10 https://t.co/rsndxtl0ap,7.0,10,Darby,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,Chihuahua,
12/2015,672523490734551040,https://twitter.com/dog_rates/status/672523490734551040/photo/1,189,696,when she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/eh0n3dfkui,10.0,10,,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,golden_retriever,
12/2015,672488522314567680,https://twitter.com/dog_rates/status/672488522314567680/photo/1,482,1187,"this is jackie. she was all ready to go out, but her friends just cancelled on her. 10/10 hang in there jackie https://t.co/rvfi6ccidk",10.0,10,Jackie,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,Doberman,
12/2015,672482722825261057,https://twitter.com/dog_rates/status/672482722825261057/photo/1,665,1221,this is light saber pup. ready to fight off evil with light saber. 10/10 true hero https://t.co/lppa3btiit,10.0,10,light,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,West_Highland_white_terrier,
12/2015,672481316919734272,https://twitter.com/dog_rates/status/672481316919734272/photo/1,137,757,say hello to jazz. she should be on the cover of vogue. 12/10 gorgeous pupper https://t.co/mvcmemhxap,12.0,10,Jazz,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Border_collie,pupper
12/2015,672466075045466113,https://twitter.com/dog_rates/status/672466075045466113/photo/1,598,1447,this is franq and pablo. they're working hard getting ready for christmas. 12/10 for both. amazing pups https://t.co/8lkfboq2j5,12.0,10,Franq,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,cocker_spaniel,
12/2015,672272411274932228,https://twitter.com/dog_rates/status/672272411274932228/photo/1,3677,6888,this is pippin. he is terrified of his new little yellow giraffe. 11/10 https://t.co/zicnl6tir5,11.0,10,Pippin,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,pug,
12/2015,672267570918129665,https://twitter.com/dog_rates/status/672267570918129665/photo/1,666,1588,when you accidentally open up the front facing camera. 10/10 https://t.co/jdxxzarqiz,10.0,10,,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,Irish_terrier,
12/2015,672264251789176834,https://twitter.com/dog_rates/status/672264251789176834/photo/1,383,1212,this is kreg. he has the eyes of a tyrannical dictator. will not rest until household is his. 10/10 https://t.co/tueuaomunv,10.0,10,Kreg,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,Chihuahua,
12/2015,672254177670729728,https://twitter.com/dog_rates/status/672254177670729728/photo/1,800,1515,this is rolf. he's having the time of his life. 11/10 good pupper https://t.co/oo6mqebqg3,11.0,10,Rolf,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,pug,pupper
12/2015,672248013293752320,https://twitter.com/dog_rates/status/672248013293752320/photo/1,656,1833,10/10 for dog. 7/10 for cat. 12/10 for human. much skill. would pet all https://t.co/uhx5gfpx5k,10.0,10,,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,Irish_terrier,
12/2015,672245253877968896,https://twitter.com/dog_rates/status/672245253877968896/photo/1,169,733,meet snickers. he's adorable. also comes in t-shirt mode. 12/10 i would aggressively caress snickers https://t.co/acrkdafmvr,12.0,10,Snickers,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,Chihuahua,
12/2015,672239279297454080,https://twitter.com/dog_rates/status/672239279297454080/photo/1,347,953,this is ridley. he doesn't know how to couch. 7/10 https://t.co/uhje0ugmf7,7.0,10,Ridley,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,pug,
12/2015,672222792075620352,https://twitter.com/dog_rates/status/672222792075620352/photo/1,231,833,this is cal. he's a swedish geriatric cheddar. upset because the pope is laughing at his eyebrows. 9/10 https://t.co/ew4msorf5o,9.0,10,Cal,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,beagle,
12/2015,672205392827572224,https://twitter.com/dog_rates/status/672205392827572224/photo/1,1270,2414,this is opal. he's a royal john coctostan. ready for transport. basically indestructible. 9/10 good pupper https://t.co/yrbqf9os7d,9.0,10,Opal,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,pug,pupper
12/2015,672169685991993344,https://twitter.com/dog_rates/status/672169685991993344/photo/1,408,1074,this is bradley. that is his sandwich. he carries it everywhere. 10/10 https://t.co/ajbkgtyceo,10.0,10,Bradley,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,cocker_spaniel,
12/2015,672160042234327040,https://twitter.com/dog_rates/status/672160042234327040/photo/1,395,918,this is bubba. he's a titted peebles aorta. evolutionary masterpiece. comfortable with his body. 8/10 great pupper https://t.co/ankkl5nh3w,8.0,10,Bubba,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,pug,pupper
12/2015,672139350159835138,https://twitter.com/dog_rates/status/672139350159835138/photo/1,792,1876,this pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0oi927mmnj,12.0,10,,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,Rottweiler,
12/2015,672125275208069120,https://twitter.com/dog_rates/status/672125275208069120/photo/1,1253,2578,this is just impressive i have nothing else to say. 11/10 https://t.co/lquqzizjjp,11.0,10,just,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,golden_retriever,
12/2015,672095186491711488,https://twitter.com/dog_rates/status/672095186491711488/photo/1,395,1063,this is tuco. that's the toast that killed his father. 9/10 https://t.co/ujnwy26rme,9.0,10,Tuco,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,pug,
12/2015,672082170312290304,https://twitter.com/dog_rates/status/672082170312290304/photo/1,402,1003,this is patch. he wants to be a christmas tree. 11/10 https://t.co/wtjtf9o8jg,11.0,10,Patch,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,toy_poodle,
12/2015,672068090318987265,https://twitter.com/dog_rates/status/672068090318987265/photo/1,564,1389,say hello to gizmo. he's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/xkmtcghr4a,7.0,10,Gizmo,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,pug,
12/2015,671896809300709376,https://twitter.com/dog_rates/status/671896809300709376/photo/1,4519,9016,this is lola. she fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmph,10.0,10,Lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,
12/2015,671891728106971137,https://twitter.com/dog_rates/status/671891728106971137/photo/1,618,1415,this is mojo. apparently he's too cute for a seat belt. hella careless. i'd still pet him tho. 11/10 buckle up pup https://t.co/dzzyx2nbyw,11.0,10,Mojo,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,Labrador_retriever,
12/2015,671866342182637568,https://twitter.com/dog_rates/status/671866342182637568/photo/1,548,1191,meet dylan. he can use a fork but clearly can't put on a sweatshirt correctly. looks like a disgruntled teen. 10/10 https://t.co/fwjq1zqlii,10.0,10,Dylan,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Labrador_retriever,
12/2015,671789708968640512,https://twitter.com/dog_rates/status/671789708968640512/photo/1,3811,7527,this is space pup. he's very confused. tries to moonwalk at one point. super spiffy uniform. 13/10 i love space pup https://t.co/sfpq2keldq,13.0,10,space,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,dalmatian,
12/2015,671768281401958400,https://twitter.com/dog_rates/status/671768281401958400/photo/1,572,1269,when you try to recreate the scene from lady &amp; the tramp but then remember you don't have a significant other. 10/10 https://t.co/tasnd8q08s,10.0,10,,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,Chihuahua,
12/2015,671743150407421952,https://twitter.com/dog_rates/status/671743150407421952/photo/1,248,779,this is a tuscaloosa alcatraz named jacob (yacōb). loves to sit in swing. stellar tongue. 11/10 look at his feet https://t.co/2islq8zsc7,11.0,10,jacob (yacōb),https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,toy_poodle,
12/2015,671735591348891648,https://twitter.com/dog_rates/status/671735591348891648/photo/1,819,1534,this is oscar. he's ready for christmas. 11/10 https://t.co/ton0irzgwr,11.0,10,Oscar,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,Irish_wolfhound,
12/2015,671729906628341761,https://twitter.com/dog_rates/status/671729906628341761/photo/1,4795,9119,i'm just going to leave this one here as well. 13/10 https://t.co/dad5syajwt,13.0,10,,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,kuvasz,
12/2015,671561002136281088,https://twitter.com/dog_rates/status/671561002136281088/photo/1,7931,13679,this is the best thing i've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6rsuovywu,13.0,10,,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,Gordon_setter,
12/2015,671542985629241344,https://twitter.com/dog_rates/status/671542985629241344/photo/1,616,1166,"this is jd (stands for ""just dog""). he's like airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzuejv9jcf",10.0,10,JD,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,Shetland_sheepdog,
12/2015,671536543010570240,https://twitter.com/dog_rates/status/671536543010570240/photo/1,441,1253,this is reginald. he's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1u5ro5fa4c,9.0,10,Reginald,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,pug,
12/2015,671528761649688577,https://twitter.com/dog_rates/status/671528761649688577/photo/1,280,896,meet jax. he's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/hwilcdpaci,10.0,10,Jax,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Doberman,
12/2015,671520732782923777,https://twitter.com/dog_rates/status/671520732782923777/photo/1,582,1499,meet alejandro. he's an extremely seductive pup. 10/10 https://t.co/c7dpccunpf,10.0,10,Alejandro,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Pomeranian,
12/2015,671518598289059840,https://twitter.com/dog_rates/status/671518598289059840/photo/1,319,1010,this is scruffers. he's being violated on multiple levels and is not happy about it. 9/10 hang in there scruffers https://t.co/nlqoltwez7,9.0,10,Scruffers,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Lakeland_terrier,
12/2015,671504605491109889,https://twitter.com/dog_rates/status/671504605491109889/photo/1,3866,7495,this is charlie. he was just informed that dogs can't be jedi. 11/10 https://t.co/mgw5c50mpa,11.0,10,Charlie,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,toy_poodle,
12/2015,671486386088865792,https://twitter.com/dog_rates/status/671486386088865792/photo/1,226,621,this is malcolm. he just saw a spider. 10/10 https://t.co/ympkwf65dx,10.0,10,Malcolm,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,German_shepherd,
12/2015,671485057807351808,https://twitter.com/dog_rates/status/671485057807351808/photo/1,253,806,meet penelope. she is a white macadamias duodenum. very excited about wall. lives on frosted flakes. 11/10 good pup https://t.co/cqcragjlys,11.0,10,Penelope,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Samoyed,
11/2015,671357843010908160,https://twitter.com/dog_rates/status/671357843010908160/photo/1,157,426,tfw she says hello from the other side. 9/10 https://t.co/ls1tidagib,9.0,10,,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Italian_greyhound,
11/2015,671355857343524864,https://twitter.com/dog_rates/status/671355857343524864/photo/1,119,508,this is lou. he's a petrarch sunni pinto. well-behaved pup. little legs just hang there. 10/10 would pet firmly https://t.co/foculrc3rd,10.0,10,Lou,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,miniature_poodle,
11/2015,671186162933985280,https://twitter.com/dog_rates/status/671186162933985280/photo/1,241,788,this is sparky. that's his pancake now. he will raise it as his own. 10/10 https://t.co/96tmawyowt,10.0,10,Sparky,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Chihuahua,
11/2015,671182547775299584,https://twitter.com/dog_rates/status/671182547775299584/photo/1,378,1193,this pup holds the secrets of the universe in his left eye. 12/10 https://t.co/f7xwe0wmnu,12.0,10,,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,Rottweiler,
11/2015,671163268581498880,https://twitter.com/dog_rates/status/671163268581498880/photo/1,1198,1763,pack of horned dogs here. very team-oriented bunch. all have weird laughs. bond between them strong. 8/10 for all https://t.co/u7dqqdz0mx,8.0,10,,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,Scottish_deerhound,
11/2015,671154572044468225,https://twitter.com/dog_rates/status/671154572044468225/photo/1,241,769,meet holly. she's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/rcksaurgnu,11.0,10,Holly,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Labrador_retriever,
11/2015,671151324042559489,https://twitter.com/dog_rates/status/671151324042559489/photo/1,166,714,*struggling to breathe properly* 12/10 https://t.co/nkhx0pcoii,12.0,10,,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,Rottweiler,
11/2015,671147085991960577,https://twitter.com/dog_rates/status/671147085991960577/photo/1,254,713,this is a helvetica listerine named rufus. this time rufus will be ready for the ups guy. he'll never expect it 9/10 https://t.co/34ohvhmkvr,9.0,10,rufus,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,Yorkshire_terrier,
11/2015,671141549288370177,https://twitter.com/dog_rates/status/671141549288370177/photo/1,713,1246,neat pup here. enjoys lettuce. long af ears. short lil legs. hops surprisingly high for dog. 9/10 still very petable https://t.co/hyr611wia4,9.0,10,,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,borzoi,
11/2015,671138694582165504,https://twitter.com/dog_rates/status/671138694582165504/photo/1,448,996,me running from commitment. 10/10 https://t.co/ycvjyffkes,10.0,10,,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,Samoyed,
11/2015,671134062904504320,https://twitter.com/dog_rates/status/671134062904504320/photo/1,212,796,say hello to clarence. he's a western alkaline pita. very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/bhxr9o7wjy,8.0,10,Clarence,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Shih-Tzu,
11/2015,671122204919246848,https://twitter.com/dog_rates/status/671122204919246848/photo/1,2763,3729,two miniature golden retrievers here. webbed paws. don't walk very efficiently. can't catch a tennis ball. 4/10s https://t.co/wzvldshju7,4.0,10,,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,Chihuahua,
11/2015,671115716440031232,https://twitter.com/dog_rates/status/671115716440031232/photo/1,842,1436,"meet phred. he isn't steering, looking at the road, or wearing a seatbelt. phred is a rolling tornado of danger 6/10 https://t.co/mzd7bo7hfv",6.0,10,Phred,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,malinois,
11/2015,671109016219725825,https://twitter.com/dog_rates/status/671109016219725825/photo/1,478,1225,this is toby. he asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok toby https://t.co/syi2g0he4h,8.0,10,Toby,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,basenji,
11/2015,670995969505435648,https://twitter.com/dog_rates/status/670995969505435648/photo/1,317,1175,yea i can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/n9w5l7bltm,12.0,10,,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,redbone,
11/2015,670840546554966016,https://twitter.com/dog_rates/status/670840546554966016/photo/1,213,634,meet colby. he's that one cool friend that gets you into every party. great hat. sneaky tongue slip. 10/10 good pup https://t.co/jbnz3mjtzx,10.0,10,Colby,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Shih-Tzu,
11/2015,670833812859932673,https://twitter.com/dog_rates/status/670833812859932673/photo/1,135,474,this is jett. he is unimpressed by flower. 7/10 https://t.co/459qwnnv3f,7.0,10,Jett,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,Pekinese,
11/2015,670832455012716544,https://twitter.com/dog_rates/status/670832455012716544/photo/1,242,780,this is amy. she is queen starburst. 10/10 unexplainably juicy https://t.co/hj2htxpcsx,10.0,10,Amy,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,malinois,
11/2015,670823764196741120,https://twitter.com/dog_rates/status/670823764196741120/photo/1,205,824,this is remington. he's a man dime. 12/10 https://t.co/m3ufsdwhhj,12.0,10,Remington,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Labrador_retriever,
11/2015,670822709593571328,https://twitter.com/dog_rates/status/670822709593571328/photo/1,105,647,can't do better than this lol. 10/10 for the owner https://t.co/yrqgymzhw6,10.0,10,,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Chihuahua,
11/2015,670815497391357952,https://twitter.com/dog_rates/status/670815497391357952/photo/1,1708,3410,this is sage. he likes to burn shit. 10/10 https://t.co/nlyrusmre6,10.0,10,Sage,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,American_Staffordshire_terrier,
11/2015,670811965569282048,https://twitter.com/dog_rates/status/670811965569282048/photo/1,295,1202,meet maggie. she enjoys her stick in the yard. very content. much tranquility. 10/10 keep it up pup https://t.co/eyp9i9gfyn,10.0,10,Maggie,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,basset,
11/2015,670807719151067136,https://twitter.com/dog_rates/status/670807719151067136/photo/1,546,1234,"say hello to andy. he can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzh8jh06g",11.0,10,Andy,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Old_English_sheepdog,
11/2015,670804601705242624,https://twitter.com/dog_rates/status/670804601705242624/photo/1,1035,2098,meet mason. he's a total frat boy. pretends to be hawaiian. head is unbelievably round. 10/10 would pet so damn well https://t.co/dm3zp3aa7b,10.0,10,Mason,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Pomeranian,
11/2015,670803562457407488,https://twitter.com/dog_rates/status/670803562457407488/photo/1,95,362,i would do radical things in the name of dog god. i'd believe every word in that book. 10/10 https://t.co/9zugamlzdr,10.0,10,,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,basenji,
11/2015,670797304698376195,https://twitter.com/dog_rates/status/670797304698376195/photo/1,262,780,this is trigger. he was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohzk4cl0,11.0,10,Trigger,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Pembroke,
11/2015,670792680469889025,https://twitter.com/dog_rates/status/670792680469889025/photo/1,298,889,this is antony. he's a sheraton tetrahedron. skips awkwardly. doesn't look when he crosses the road (reckless). 7/10 https://t.co/gty4wmxu8l,7.0,10,Antony,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,toy_poodle,
11/2015,670789397210615808,https://twitter.com/dog_rates/status/670789397210615808/photo/1,255,700,two obedient dogs here. left one has extra leg sticking out of its back. they each get 9/10. would pet both at once https://t.co/rgcnpsmafy,9.0,10,,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,beagle,
11/2015,670786190031921152,https://twitter.com/dog_rates/status/670786190031921152/photo/1,218,640,this is creg. you offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,8.0,10,Creg,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,Pembroke,
11/2015,670782429121134593,https://twitter.com/dog_rates/status/670782429121134593/photo/1,863,1691,"this dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioul6gcp",5.0,10,,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,Chihuahua,
11/2015,670780561024270336,https://twitter.com/dog_rates/status/670780561024270336/photo/1,317,831,this is traviss. he has no ears. two rare dogs in background. i bet they all get along nicely. 7/10s i'd pet all https://t.co/viu56hvhhp,7.0,10,Traviss,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,Labrador_retriever,
11/2015,670778058496974848,https://twitter.com/dog_rates/status/670778058496974848/photo/1,77,345,"""to bone or not to bone?""
10/10 https://t.co/4g5kfdxp6g",10.0,10,,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,pug,
